tx_name,gene_id,nexon,tx_len,utr5_len,utr3_len
NR_124119,19834871,1,270,0,0
NM_001298747,33907,2,1363,205,255
NM_135192,33907,2,1002,64,35
NM_135194,33909,4,483,86,61
NM_135196,33911,2,1441,94,87
NR_124120,19835092,1,981,0,0
NM_001258984,33916,4,2832,238,563
NM_164693,33916,5,3075,211,563
NM_078768,33916,5,3320,474,563
NM_135201,33917,3,1470,71,94
NM_001298750,33920,2,2175,93,747
NM_205916,33920,2,1470,93,42
NM_135204,33920,4,1613,236,42
NM_001298752,33922,1,2070,64,1058
NM_135206,33922,1,1819,64,807
NM_001298754,33923,15,7965,1071,4086
NM_135207,33923,16,4635,1071,756
NM_001298753,33923,16,4518,1071,624
NM_001103630,33925,6,1327,190,6
NM_135211,33927,7,2418,89,250
NM_001273206,33928,9,7935,504,2013
NM_001273210,33928,8,7738,364,2013
NM_001103632,33928,8,6115,504,262
NM_001273211,33928,9,6032,364,262
NM_001273208,33928,7,5300,427,103
NM_001273209,33928,8,5404,474,103
NM_001273207,33928,8,5366,448,103
NM_164696,33928,7,6833,1972,103
NM_164698,33931,3,1452,88,137
NM_164699,318865,3,1294,141,211
NM_001298756,318865,3,1567,414,211
NM_001273212,33933,3,1431,35,841
NM_135217,33933,3,1427,35,36
NM_135218,33935,4,1484,344,87
NM_001273213,33935,4,1459,344,62
NM_001273214,45815,1,2283,172,767
NM_143767,45815,1,1569,172,53
NM_001273215,33937,6,1587,17,118
NM_078770,33937,6,1655,85,118
NM_001273216,33938,1,977,77,192
NM_135219,33938,1,887,77,102
NM_001144329,33939,13,3344,409,889
NM_001273218,33939,14,3001,409,543
NM_135220,33939,13,3362,409,889
NM_164701,33939,15,3749,409,1204
NM_001103635,33939,13,2819,416,312
NM_001273217,33939,12,2605,188,602
NM_135221,33940,2,1808,155,225
NM_001273219,33941,4,2364,274,134
NM_001144331,33941,5,2312,222,134
NM_001144330,33941,14,3892,575,134
NM_078771,33941,13,4227,910,134
NM_164704,33941,10,2112,426,426
NM_164702,33941,11,2135,449,426
NM_164703,33941,11,2122,436,426
NM_001273220,33942,7,2587,793,462
NM_058039,33942,7,2031,237,462
NM_164705,33942,7,2781,392,1057
NM_205917,33942,7,2022,237,417
NM_001273221,33944,7,2923,162,1576
NM_001273222,33944,7,2397,120,1074
NM_164706,33944,7,2388,120,1074
NM_001042876,33944,7,1921,162,163
NM_001273223,33944,7,1930,162,574
NM_058048,33944,7,1921,162,574
NM_135225,33947,4,3076,12,85
NM_164708,319021,2,905,80,36
NM_001298760,19835868,1,494,71,102
NM_135227,33949,1,1765,134,188
NM_001273231,33950,17,8906,148,361
NM_164709,33950,17,9188,148,361
NM_001273230,33950,17,9009,128,361
NM_001273228,33950,17,9186,269,361
NM_135228,33950,9,2768,148,115
NM_001273227,33950,9,2882,262,115
NM_001273229,33950,9,2907,128,115
NM_001169425,33950,5,783,148,92
NM_001273232,33950,5,763,128,92
NM_057819,33952,4,2195,447,818
NM_001273234,33952,4,1926,447,549
NM_001014476,33953,7,1949,111,869
NM_057821,33953,7,1980,142,869
NM_164711,33953,7,2156,318,869
NM_001014475,33953,6,2143,302,869
NM_001273235,33953,7,2635,794,869
NM_057820,33953,8,2668,827,869
NM_001298761,59227,3,784,99,409
NM_164712,59227,4,449,99,212
NM_144450,59227,3,518,159,155
NM_001298762,33954,5,915,150,438
NM_135230,33954,5,844,99,418
NM_164713,33954,4,907,99,262
NM_164714,33954,4,1239,99,516
NM_001273236,33956,4,1280,197,354
NM_001258986,33956,4,985,197,59
NM_135232,33956,4,981,115,59
NM_135236,33961,6,2524,268,129
NM_164717,33961,7,2729,468,113
NR_124123,19835833,2,593,0,0
NM_135237,33963,2,1081,67,252
NM_001273238,33965,5,2652,211,611
NM_057687,33965,5,2399,211,358
NM_001273239,33967,2,1784,268,742
NM_164718,33967,2,1707,268,662
NM_164719,318235,1,865,58,102
NM_058064,33966,2,1813,132,145
NR_047915,12798582,1,101,0,0
NM_001258992,33969,16,6304,704,140
NM_001273240,33969,16,6286,704,140
NM_001273241,33969,16,6550,704,140
NM_135239,33969,16,6532,704,140
NM_001273242,33971,2,2048,229,871
NM_135240,33971,2,1486,229,309
NM_135241,33972,2,3276,326,289
NM_135242,33973,2,840,91,65
NM_001298765,33975,3,2142,78,228
NM_001298766,33975,3,1648,108,31
NM_135243,33975,3,1945,78,31
NM_135244,33977,1,1230,75,84
NM_164725,33979,2,2040,87,75
NM_164724,33979,3,2021,68,75
NM_164723,33979,3,2019,21,75
NM_135246,33979,3,2111,158,75
NM_164722,33979,4,2223,174,75
NM_001316383,33981,2,689,168,248
NM_058063,33981,2,743,222,248
NM_001273244,33982,2,2948,196,1405
NM_057857,33982,2,1834,196,291
NM_001144332,33983,13,11654,331,649
NM_001169428,33983,14,11753,334,649
NM_001258994,33983,14,11750,331,649
NM_001258993,33983,13,11533,114,649
NM_001258995,33983,14,11780,361,649
NM_135247,33983,12,11437,114,649
NM_001298769,33986,7,4718,193,463
NM_078773,33986,7,4480,193,225
NM_001014477,33986,4,1556,193,58
NM_164726,261613,3,2033,510,344
NM_164727,261613,4,1821,298,344
NM_001298770,261613,3,2135,612,344
NM_135250,33988,2,1970,357,941
NM_164728,33988,2,1981,368,941
NM_164729,33988,2,2055,442,941
NM_001258997,33988,2,1305,434,199
NM_001298776,319019,2,1574,78,221
NM_164740,319019,2,1470,78,117
NM_135252,33992,3,1290,72,30
NM_078775,33994,5,2102,259,625
NR_124127,19834719,1,505,0,0
NM_001103638,33995,6,3486,132,1905
NM_001298777,33995,5,4852,1030,1905
NM_001103639,33995,5,2485,674,401
NM_001103637,33995,6,3387,1030,401
NR_124129,19835076,1,423,0,0
NR_124130,19835624,1,293,0,0
NM_135257,34000,3,2238,127,368
NM_001298778,34000,3,2219,127,349
NM_001298779,34000,3,2623,531,349
NM_135258,34001,3,2566,74,971
NM_001201778,34001,3,2741,249,971
NM_135259,34002,5,2078,509,648
NM_164741,34002,6,2027,458,648
NM_001273245,34003,6,5228,922,3478
NM_001042878,34003,7,3808,193,2763
NM_001273246,34003,7,3724,109,1095
NM_001273247,34003,7,3749,134,705
NM_164742,34003,2,1328,922,202
NM_135261,34004,4,2503,101,164
NM_001273254,34005,10,3735,293,301
NM_001273248,34005,11,4218,525,288
NM_164743,34005,11,4517,293,651
NM_001273252,34005,9,4232,293,777
NM_001273249,34005,9,4563,525,777
NM_001273251,34005,9,3950,293,453
NM_001273253,34005,10,4127,293,453
NM_078777,34005,8,3839,293,453
NM_164744,34005,9,4046,293,453
NM_001273250,34005,9,3714,177,453
NM_001273256,14462715,2,590,144,62
NM_001273257,14462715,2,505,88,33
NM_135262,34006,4,2185,210,112
NM_057624,34007,4,3367,1162,585
NM_001273258,34007,4,2938,1162,156
NR_124132,19835977,1,576,0,0
NR_073734,14462716,2,425,0,0
NM_135266,34013,7,1898,150,401
NM_001201779,34015,6,1173,95,91
NM_135268,34015,6,1613,535,91
NM_135271,34018,2,1214,105,494
NM_135275,34022,4,1174,146,143
NM_135277,34024,4,5563,3597,274
NM_164752,34024,5,2302,336,274
NM_078780,117348,3,1417,43,21
NM_205918,117496,3,1526,0,182
NM_205919,117496,3,1505,0,182
NM_205920,117496,3,1595,0,182
NM_205921,117496,3,1585,71,182
NM_139357,117496,3,1541,0,182
NM_001273271,34030,14,8194,699,598
NM_001273272,34030,14,8687,699,1133
NM_001273273,34030,14,8434,699,913
NM_001273274,34030,14,8693,699,1133
NM_001273275,34030,14,8547,699,1035
NM_001273276,34030,14,8696,699,1133
NM_001273277,34030,13,8642,699,1133
NM_001273278,34030,14,8684,699,1133
NM_135281,34030,13,8651,699,1133
NM_078781,34031,1,575,36,107
NM_001014478,34032,4,4951,1178,1220
NM_001014479,34032,5,4222,371,1220
NM_001273279,34032,6,4462,440,1220
NM_144299,34032,6,4545,523,1220
NM_001103644,34032,5,4521,421,1220
NM_001273283,34038,13,6363,797,1522
NM_135287,34038,12,5779,681,1522
NM_001201784,34038,13,4872,803,2701
NM_001273282,34038,13,4664,739,82
NM_001038792,34038,11,2449,739,174
NM_001201781,34038,12,2500,790,174
NM_001201783,34038,11,2293,739,174
NM_058001,34038,12,2461,739,174
NM_164757,34038,13,2525,803,174
NM_001201782,34038,13,2553,642,174
NM_164756,34038,14,2888,797,174
NR_073738,14462720,2,559,0,0
NM_001273284,34041,5,1423,18,136
NM_135288,34041,5,1358,18,71
NM_135289,34042,5,1350,14,46
NM_164762,34044,8,4591,180,181
NM_164763,34044,8,4564,180,181
NM_078782,34044,8,4539,180,96
NM_164761,34044,8,4476,180,96
NM_164764,34044,8,4503,180,96
NR_124136,19835879,4,1359,0,0
NM_001298782,2768941,9,1949,92,99
NM_205922,2768941,9,1878,92,28
NM_135292,34047,9,1927,97,78
NM_135293,34048,9,2027,178,61
NM_001298783,34049,9,2499,203,511
NM_135294,34049,9,2234,203,246
NM_001144335,34051,11,2711,445,340
NM_135296,34051,11,2749,483,340
NM_164766,34051,11,2765,499,340
NM_164767,34051,11,2652,386,340
NM_164768,319016,4,3572,2111,249
NM_164769,319016,5,1943,482,249
NM_057767,34052,2,858,56,394
NM_135297,34053,2,1041,86,526
NM_135299,34055,2,697,46,261
NM_001298784,34055,2,730,79,261
NM_164771,34059,1,2226,44,91
NM_001298788,34063,9,1902,479,178
NM_001298789,34063,9,2191,479,464
NM_135305,34063,8,2467,479,740
NM_001298790,34064,8,3495,125,583
NM_135306,34064,8,3264,125,352
NM_135307,34065,4,2560,546,616
NM_164772,34065,4,2117,335,384
NM_001298792,34067,7,4568,590,819
NM_001169433,34067,7,3285,590,613
NM_001169434,34067,7,3985,590,1292
NM_135309,34067,7,3821,590,72
NM_001298793,34067,6,3305,590,642
NR_124139,19835634,1,310,0,0
NM_001273289,34070,3,1388,77,354
NM_001273288,34070,3,1342,77,935
NM_057921,34070,3,1106,77,72
NM_001298794,34070,3,1175,146,72
NM_135312,34073,7,5606,297,1913
NM_001298797,34073,7,5826,517,1913
NM_135313,34075,3,1346,139,613
NM_001298799,250710,3,1886,201,1262
NM_135314,250710,3,1977,292,1262
NR_124140,19834812,1,390,0,0
NM_135316,34077,5,2552,406,310
NM_001298800,34079,6,2264,461,255
NM_175980,34079,6,2075,461,66
NM_135318,34080,1,521,107,129
NM_001042880,34082,4,1270,17,98
NM_001370007,326261,4,1229,12,83
NM_001103646,5740414,3,7131,561,2898
NM_135320,5740414,2,7205,1773,1760
NM_001103647,5740414,3,6336,904,1760
NM_001103645,5740414,2,5201,875,654
NM_164777,34087,5,2973,214,1091
NM_135324,34087,4,2532,100,764
NM_001298803,34087,5,2653,221,764
NM_001298802,34087,5,2797,365,764
NM_001144336,34087,5,2915,483,764
NM_001273290,34087,2,519,100,155
NM_001298804,34088,5,2578,402,619
NM_001259005,34088,5,2128,402,169
NM_135325,34088,6,2270,544,169
NM_001298806,34090,7,1440,98,112
NM_135327,34090,6,1502,98,174
NM_135328,34091,2,1792,78,103
NM_001298807,34092,4,977,18,140
NM_135329,34092,4,976,18,121
NM_001038794,3885627,4,876,17,22
NM_135331,34094,4,1265,0,95
NM_001169435,34094,5,1493,321,95
NM_001259006,34094,5,1454,282,95
NM_001298808,34098,3,514,84,115
NM_135335,34098,3,457,34,108
NR_002512,3771786,1,162,0,0
NM_057638,46243,13,16216,58,189
NM_001273293,46243,13,16158,58,131
NM_001273294,43952,1,1037,87,143
NM_079924,43952,1,1037,87,191
NM_079949,44071,7,6296,174,839
NM_001038795,326157,13,5806,196,555
NM_001298810,326157,13,5479,196,228
NM_135339,34106,2,1165,151,135
NM_001201786,34109,7,6346,3978,376
NM_001201785,34109,7,6443,4075,376
NM_135341,34109,7,6570,143,376
NM_001298812,34109,8,6565,206,311
NR_047920,12798303,1,123,0,0
NM_001201787,10178795,2,593,20,87
NM_001201788,10178889,2,660,19,65
NM_135343,34111,3,491,93,125
NM_001298815,34111,3,525,127,125
NM_001042882,4379889,1,485,41,84
NM_001273301,34114,11,3731,103,331
NM_135345,34114,10,3570,103,185
NM_164797,34114,9,5361,103,3737
NM_135348,34117,10,2660,437,420
NR_073741,14462723,1,282,0,0
NR_073742,14462724,1,267,0,0
NM_057407,34119,5,992,162,209
NM_164799,34119,4,1109,279,209
NM_135350,34121,2,790,173,80
NM_164800,34121,1,864,193,80
NM_135354,34125,2,1105,118,123
NM_001259010,34126,8,1821,113,340
NM_135355,34126,7,1803,113,340
NM_001169439,34127,19,5480,324,569
NM_001169440,34127,19,5627,324,569
NM_001201792,34127,18,5149,197,422
NM_205926,34127,18,5311,377,422
NM_001169438,34127,18,5788,941,422
NM_001201791,34127,17,5249,324,422
NM_001273305,34127,18,5453,324,422
NM_001273306,34127,17,5246,324,422
NM_078785,34127,18,5276,324,422
NM_164801,34127,18,5276,324,422
NM_175983,34127,18,5153,324,422
NM_205925,34127,17,5246,324,422
NM_205927,34127,18,5893,941,422
NM_080218,49807,4,1213,34,51
NM_001273307,12798305,3,577,15,190
NM_001259011,12798305,3,468,15,81
NM_001259012,34131,14,5414,115,589
NM_001259013,34131,14,5411,115,589
NM_001273308,34131,15,5516,115,589
NM_001273310,34131,10,5051,115,589
NM_001273311,34131,12,5243,115,589
NM_001273312,34131,12,5255,115,589
NM_001273313,34131,12,5210,115,589
NM_205929,34131,13,5309,115,589
NM_001273309,34131,5,1508,494,228
NM_205928,34131,11,5445,494,589
NM_057879,34131,5,1053,115,41
NM_170611,34131,5,1354,494,41
NM_001103651,34132,13,4785,259,2165
NR_047924,12798306,1,77,0,0
NM_057398,34132,10,4026,431,1783
NM_001273314,34132,9,3302,571,1033
NM_001103650,34132,9,4992,2147,1033
NM_164805,34132,10,3279,434,1033
NM_001273315,34132,12,3826,1398,1033
NM_164804,34132,13,3674,280,1033
NM_057397,34132,13,3420,592,467
NM_135358,34134,4,1335,162,192
NM_135360,34137,4,1245,123,129
NM_135362,34139,1,1320,72,153
NM_135364,34141,5,2501,232,319
NM_164806,34141,6,2528,232,481
NM_135366,34143,4,1834,249,1141
NM_001298816,34143,4,1981,396,1141
NR_124143,19834772,2,1620,0,0
NM_001259014,34148,10,4778,452,258
NM_135371,34148,10,4525,207,250
NM_001298818,34149,3,899,99,344
NM_057590,34149,3,633,46,131
NM_001038796,34149,3,611,33,122
NR_124144,19835509,1,328,0,0
NM_135374,34154,2,1230,24,60
NM_205934,34156,2,3204,146,157
NM_078787,34156,3,3153,95,157
NM_001273318,34157,2,922,100,150
NM_135376,34157,2,754,16,66
NM_135378,34159,1,526,125,62
NM_001201799,10178852,1,604,62,101
NM_205937,34161,3,2377,103,204
NM_078788,34162,1,767,11,51
NM_144383,53547,1,792,10,71
NM_001273320,50432,2,428,59,87
NM_001273319,50432,2,331,32,23
NM_080243,50432,2,337,32,23
NM_080244,50433,2,361,34,48
NM_001273321,34166,3,1547,58,238
NM_058152,34166,3,1688,199,238
NR_124146,19834911,2,415,0,0
NM_001273322,46386,2,2642,64,241
NM_143788,46386,2,2741,324,80
NM_001273323,34169,2,3041,305,1407
NM_135383,34169,2,2774,305,1140
NM_057220,34171,4,1718,374,456
NM_135384,34172,2,3251,190,151
NM_001298825,34175,6,3433,152,2309
NM_135386,34175,6,3422,152,231
NM_205938,34175,6,3353,152,162
NM_164823,34176,2,1335,121,398
NM_001298826,34176,3,1311,97,398
NM_001169441,34176,4,2065,851,398
NM_135387,34176,3,1617,403,398
NM_078790,34181,5,1292,142,799
NM_164825,34181,5,1295,142,799
NM_001298827,34182,1,1415,39,257
NM_135391,34182,1,1200,39,42
NM_001298828,34183,2,2450,98,306
NM_135392,34183,2,2268,98,124
NM_135393,34184,3,2522,114,419
NM_135395,34186,1,628,88,15
NM_001273330,44128,1,3507,546,1863
NM_001273332,5740853,1,3507,196,3053
NM_001103652,5740853,1,2953,196,2499
NM_001103654,44128,1,2953,546,1309
NM_001273331,44128,1,1462,107,257
NM_001103653,5740853,1,2014,309,1447
NM_001103655,44128,1,2014,659,257
NM_001273333,5740853,1,510,196,56
NR_073745,14462727,2,345,0,0
NR_073744,14462727,2,632,0,0
NM_135400,34194,4,1979,30,71
NM_135401,34195,5,2129,26,78
NM_135402,34196,1,1133,152,525
NM_057539,44544,8,3307,640,552
NM_164834,44544,8,3876,1209,552
NM_164833,44544,7,2739,15,525
NM_001298829,44544,7,2791,265,525
NM_001103656,44544,7,3600,948,525
NM_001298830,44851,9,3404,350,555
NM_001298831,44851,9,4275,750,555
NM_164836,44851,10,3754,229,555
NM_001201804,44851,10,3954,429,555
NM_080050,44851,9,3220,247,555
NM_001298832,19834846,1,408,155,172
NM_001298833,34203,5,3198,41,145
NM_135406,34203,5,3110,41,57
NM_135407,34204,5,2953,0,16
NM_001298834,34205,5,3074,67,58
NM_135408,34205,5,3063,67,47
NM_135409,34206,5,3160,66,70
NM_001201805,10178945,1,702,97,98
NR_124148,19835934,1,656,0,0
NR_124149,19834943,1,4902,0,0
NR_133073,19835726,1,1895,0,0
NR_124151,19835726,1,1462,0,0
NR_124152,19835726,1,624,0,0
NR_133074,26067388,2,773,0,0
NM_001298839,3771738,3,1640,39,191
NM_001032063,3771738,3,1580,39,131
NM_135413,3771738,3,1922,381,131
NM_001298840,3771965,4,1029,39,360
NM_001032062,3771965,4,864,39,195
NM_164839,34215,4,1931,285,479
NM_135414,34215,4,2227,581,479
NM_164840,34215,4,2019,373,479
NM_001201813,326170,2,2232,95,541
NM_135415,326170,2,2702,607,541
NM_001103659,326170,2,2280,74,541
NM_001273341,34217,2,3043,0,1063
NM_135416,34217,1,2070,0,33
NM_001273344,34220,8,2267,45,281
NM_135419,34220,9,2629,497,281
NM_164841,34221,7,1589,424,208
NM_135420,34221,7,1396,359,80
NM_164842,34222,4,1378,145,405
NM_001273346,34222,4,1483,250,405
NM_001273345,34222,5,1613,380,405
NM_001273347,34225,7,3172,116,1721
NM_078793,34225,7,2321,116,870
NM_001298842,34225,6,1574,116,123
NM_164843,34225,6,1508,116,57
NM_135425,34229,1,1184,146,165
NM_001298844,34230,2,1287,240,144
NM_135426,34230,1,983,66,14
NR_124153,19835841,2,913,0,0
NM_001201815,34231,10,3384,574,1271
NM_164845,34231,10,3444,574,1271
NM_164846,34231,10,3562,692,1271
NR_124157,19836023,1,353,0,0
NM_001273350,34241,3,966,130,179
NM_135433,34241,3,936,130,179
NM_001298846,34244,2,929,34,244
NM_135434,34244,2,889,34,204
NM_135435,34245,3,1286,132,206
NM_164850,34245,3,1298,132,206
NM_144378,53541,1,779,23,84
NR_124159,19834753,2,924,0,0
NR_124160,19835287,2,504,0,0
NR_124163,19835893,1,487,0,0
NM_135440,5740840,11,5982,758,2716
NM_001103661,5740840,12,3617,758,45
NM_001201824,34257,2,922,174,178
NM_135442,34257,2,819,182,67
NM_001298850,34260,4,1618,122,161
NM_001298851,34260,2,1164,481,59
NM_135444,34260,4,1516,122,59
NM_001032064,3772451,4,543,0,0
NM_001259024,34264,3,2421,181,908
NM_001298852,34264,3,2501,261,908
NM_078800,34264,3,1661,181,148
NM_164858,34274,9,5802,778,1859
NM_001103663,34274,3,2148,437,1321
NM_001201829,34274,9,4976,490,1321
NM_001382120,34274,10,5935,1449,1321
NM_001382174,54520458,10,5935,563,5282
NM_078801,34274,9,5381,895,1321
NM_001201828,34274,9,4284,554,565
NR_073748,14462732,1,631,0,0
NM_164860,34276,5,2886,444,207
NM_135455,34276,5,2725,176,197
NM_001298853,261620,3,1395,74,694
NM_164862,261620,3,960,74,259
NM_001273363,34277,2,2173,153,505
NM_057760,34277,2,1911,153,243
NR_047927,12798311,2,428,0,0
NR_047928,12798311,3,806,0,0
NM_135457,34279,4,1822,19,60
NM_164865,319000,1,834,62,406
NR_133075,26067519,3,967,0,0
NR_073749,14462733,2,1318,0,0
NM_164866,34284,3,5114,850,3202
NM_205950,34284,3,5312,1048,3202
NM_057629,34284,3,4480,1263,2155
NM_001273365,318907,3,1253,241,640
NM_001273366,318907,3,795,308,118
NM_164867,318907,3,728,241,118
NM_135461,34287,4,2124,134,106
NM_001273367,45248,8,9590,1035,6011
NM_143754,45248,9,8557,1004,4907
NM_001201832,45248,9,4960,1008,1333
NM_164869,45248,8,4939,1035,1333
NM_164870,45248,8,4912,1008,1333
NM_078803,34291,6,1805,51,173
NM_164871,34293,2,777,88,98
NM_135464,34295,8,1662,0,0
NM_001347761,34299,9,3212,0,1661
NM_001347762,3885612,9,3212,1616,0
NR_156762,10178800,5,2499,0,0
NR_156763,10178800,6,2557,0,0
NR_156764,10178800,6,2564,0,0
NM_001273371,34303,3,996,162,21
NM_001273372,34303,2,1087,253,21
NM_135471,34303,2,1094,101,21
NM_135472,34304,13,6723,1447,3791
NM_001201835,34304,14,7332,2165,3682
NM_205952,34304,15,7583,2371,3682
NM_205953,34304,14,6495,1241,3682
NM_001273373,34304,14,3786,2165,136
NM_164874,34304,14,3992,2371,136
NM_205951,34304,13,3068,1447,136
NM_001103664,5740752,4,533,32,69
NM_135474,34307,3,1965,27,96
NR_001637,3772246,5,381,0,0
NR_073751,3772246,5,418,0,0
NR_001638,3772579,1,81,0,0
NR_001639,3771871,1,81,0,0
NR_001640,3772137,1,67,0,0
NR_001641,3772422,1,113,0,0
NM_001273374,34309,2,1177,311,62
NM_057526,34309,2,916,50,62
NM_001298856,34309,2,947,81,62
NM_205954,2768931,2,5253,11,133
NM_001169457,34310,9,3114,1266,438
NM_001169452,34310,10,2913,1042,338
NM_001169453,34310,10,2977,1106,338
NM_001169454,34310,10,3137,1266,338
NM_001169455,34310,10,3084,1213,338
NM_001169456,34310,9,2854,1106,338
NM_135475,34310,10,3023,1152,338
NM_176003,34310,10,3095,1224,338
NM_001144339,34310,9,2893,1152,331
NM_135476,34311,8,3076,132,409
NM_135477,34314,2,890,95,222
NM_001316388,34314,2,1044,249,222
NM_135481,34318,6,1763,5,57
NM_164879,318997,2,827,71,315
NM_001273379,34320,3,3159,129,2175
NM_135483,34320,4,1491,129,489
NM_164880,318908,2,555,52,74
NM_001273380,34322,10,2356,142,144
NM_176005,34322,10,2382,168,144
NM_001298857,34322,10,2623,409,144
NR_047929,12798312,1,99,0,0
NM_001298858,34323,3,1989,88,509
NM_135486,34323,3,1633,88,153
NM_135489,34326,1,845,26,114
NM_001316389,34326,2,952,170,77
NR_124167,19835321,1,985,0,0
NM_001259026,34327,6,3946,363,2107
NM_001259027,34327,6,2675,363,905
NM_001259028,34327,6,2678,363,905
NM_001273381,34327,6,2744,363,554
NM_001382184,34327,5,2855,363,905
NM_135490,34327,6,2744,363,905
